,date,pred,true
2245,2023-02-01,7803.788,7687.3
2246,2023-02-02,7742.2456,8385.538
2247,2023-01-28,7420.805,8165.0283
2248,2023-01-29,7235.594,8358.622
2249,2023-01-30,7860.944,8293.404
2250,2023-01-31,8003.662,7840.567
2251,2023-02-01,7999.848,7687.3
2252,2023-02-02,7978.605,8385.538
2253,2023-02-03,7778.1436,7556.7476
2254,2023-01-29,7696.033,8358.622
2255,2023-01-30,8166.2725,8293.404
2256,2023-01-31,8270.895,7840.567
2257,2023-02-01,8080.1826,7687.3
2258,2023-02-02,8050.214,8385.538
2259,2023-02-03,7864.4033,7556.7476
2260,2023-02-04,7413.781,6394.7153
2261,2023-01-30,8525.974,8293.404
2262,2023-01-31,8543.415,7840.567
2263,2023-02-01,8390.797,7687.3
2264,2023-02-02,8257.8,8385.538
2265,2023-02-03,7917.6787,7556.7476
2266,2023-02-04,7512.69,6394.7153
2267,2023-02-05,7500.7,6425.311
2268,2023-01-31,8353.959,7840.567
2269,2023-02-01,8199.649,7687.3
2270,2023-02-02,7947.74,8385.538
2271,2023-02-03,7600.408,7556.7476
2272,2023-02-04,7190.37,6394.7153
2273,2023-02-05,7291.2427,6425.311
2274,2023-02-06,7845.2295,7962.32
2275,2023-02-01,7666.792,7687.3
2276,2023-02-02,7495.014,8385.538
2277,2023-02-03,7059.841,7556.7476
2278,2023-02-04,6979.132,6394.7153
2279,2023-02-05,7548.4556,6425.311
2280,2023-02-06,7696.2407,7962.32
2281,2023-02-07,7712.602,8158.988
2282,2023-02-02,7490.217,8385.538
2283,2023-02-03,7149.3555,7556.7476
2284,2023-02-04,7041.915,6394.7153
2285,2023-02-05,7614.562,6425.311
2286,2023-02-06,7804.353,7962.32
2287,2023-02-07,7836.5293,8158.988
2288,2023-02-08,7921.61,7904.278
2289,2023-02-03,7961.1465,7556.7476
2290,2023-02-04,7574.898,6394.7153
2291,2023-02-05,7831.851,6425.311
2292,2023-02-06,8267.195,7962.32
2293,2023-02-07,8219.19,8158.988
2294,2023-02-08,8224.645,7904.278
2295,2023-02-09,8263.924,7869.2285
2296,2023-02-04,7211.99,6394.7153
2297,2023-02-05,7700.864,6425.311
2298,2023-02-06,7912.0186,7962.32
2299,2023-02-07,7918.0195,8158.988
2300,2023-02-08,7992.2227,7904.278
2301,2023-02-09,7887.464,7869.2285
2302,2023-02-10,7580.828,7746.614
2303,2023-02-05,6668.398,6425.311
2304,2023-02-06,7271.79,7962.32
2305,2023-02-07,7415.274,8158.988
2306,2023-02-08,7531.475,7904.278
2307,2023-02-09,7607.8555,7869.2285
2308,2023-02-10,7487.286,7746.614
2309,2023-02-11,7105.937,7771.908
2310,2023-02-06,7020.9814,7962.32
2311,2023-02-07,7193.929,8158.988
2312,2023-02-08,7255.578,7904.278
2313,2023-02-09,7478.17,7869.2285
2314,2023-02-10,7357.055,7746.614
2315,2023-02-11,6958.7856,7771.908
2316,2023-02-12,7014.9795,7142.6294
2317,2023-02-07,7955.293,8158.988
2318,2023-02-08,7926.9106,7904.278
2319,2023-02-09,8048.6255,7869.2285
2320,2023-02-10,7897.9824,7746.614
2321,2023-02-11,7400.743,7771.908
2322,2023-02-12,7394.739,7142.6294
2323,2023-02-13,8086.2896,7473.0215
2324,2023-02-08,8035.1025,7904.278
2325,2023-02-09,8162.851,7869.2285
2326,2023-02-10,8054.2104,7746.614
2327,2023-02-11,7551.4,7771.908
2328,2023-02-12,7530.1094,7142.6294
2329,2023-02-13,8185.2344,7473.0215
2330,2023-02-14,8143.199,7438.0527
2331,2023-02-09,7952.8486,7869.2285
2332,2023-02-10,7902.622,7746.614
2333,2023-02-11,7412.358,7771.908
2334,2023-02-12,7390.5215,7142.6294
2335,2023-02-13,8113.353,7473.0215
2336,2023-02-14,8092.611,7438.0527
